chr,start,end,width,gc,map,reads,valid,ideal,modal_quantile,modal_curve,cor_gc,copy,cor_map,cell_id
1,1,500000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-3-3
1,500001,1000000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-3-3
1,1000001,1500000,500000,0.598332,0.982072,283,True,False,49,266.3897233586303,1.0623532936329076,1.0623532936329076,NA,SA01-Library-3-3
1,1500001,2000000,500000,0.539498,0.963004,270,True,False,49,242.40426314885974,1.113841796726957,1.113841796726957,NA,SA01-Library-3-3
1,2000001,2500000,500000,0.594508,0.997066,299,True,False,49,264.85706757699995,1.128910784731368,1.128910784731368,NA,SA01-Library-3-3
1,2500001,3000000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-3-3
1,3000001,3500000,500000,0.584572,0.996989,272,True,False,49,260.8576255597942,1.0427143903357035,1.0427143903357035,NA,SA01-Library-3-3
1,3500001,4000000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-3-3
1,4000001,4500000,500000,0.482574,0.996234,203,True,True,49,218.37320918171878,0.9296012123496065,0.9296012123496065,NA,SA01-Library-3-3
1,4500001,5000000,500000,0.481828,0.999002,220,True,True,49,218.05289602418557,1.0089295029385827,1.0089295029385827,NA,SA01-Library-3-3
1,5000001,5500000,500000,0.447446,0.997099,211,True,True,49,203.13907312732513,1.0386972666147183,1.0386972666147183,NA,SA01-Library-3-3
1,5500001,6000000,500000,0.49113,0.997494,248,True,True,49,222.0369793077593,1.116931066046679,1.116931066046679,NA,SA01-Library-3-3
1,6000001,6500000,500000,0.545072,0.997854,240,True,True,49,244.7138082493912,0.9807374651920446,0.9807374651920446,NA,SA01-Library-3-3
1,6500001,7000000,500000,0.489968,0.999179,229,True,True,49,221.54047330286932,1.03367116891067,1.03367116891067,NA,SA01-Library-3-3
1,7000001,7500000,500000,0.470672,0.99554,201,True,True,49,213.24618821698084,0.9425725340303848,0.9425725340303848,NA,SA01-Library-3-3
1,7500001,8000000,500000,0.48825,0.998566,212,True,True,49,220.80577751773265,0.9601198047590694,0.9601198047590694,NA,SA01-Library-3-3
1,8000001,8500000,500000,0.462702,0.998576,207,True,True,49,209.79314212229616,0.9866862086432361,0.9866862086432361,NA,SA01-Library-3-3
1,8500001,9000000,500000,0.42601,0.997957,171,True,True,49,193.69114417744169,0.8828488299049223,0.8828488299049223,NA,SA01-Library-3-3
1,9000001,9500000,500000,0.506692,0.999332,218,True,True,49,228.65384411355856,0.9534062322246922,0.9534062322246922,NA,SA01-Library-3-3
1,9500001,10000000,500000,0.497248,0.999216,227,True,True,49,224.64554198587518,1.0104807689184985,1.0104807689184985,NA,SA01-Library-3-3
1,10000001,10500000,500000,0.445162,0.999742,211,True,True,49,202.13787064680096,1.043842004097708,1.043842004097708,NA,SA01-Library-3-3
1,10500001,11000000,500000,0.511386,0.999463,249,True,True,49,230.63780979793387,1.079614830795322,1.079614830795322,NA,SA01-Library-3-3
