start,end,chr,reads,gc,map,cor_gc,copy,valid,ideal,modal_curve,modal_quantile,cor_map,multiplier,state,cell_id
1,500000,1,0,-1,-1,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA01-Library-9-9
500001,1000000,1,0,-1,-1,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA01-Library-9-9
1000001,1500000,1,262,0.598332,0.982072,1.00572460094047,2.01666279253256,TRUE,FALSE,260.508691698503,49,NA,2,2,SA01-Library-9-9
1500001,2000000,1,234,0.539498,0.963004,0.990584780871403,1.98630466885698,TRUE,TRUE,236.22410168078,49,NA,2,2,SA01-Library-9-9
2000001,2500000,1,251,0.594508,0.997066,0.969309160565701,1.94364313724243,TRUE,TRUE,258.947310323069,49,NA,2,2,SA01-Library-9-9
2500001,3000000,1,0,-1,-1,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA01-Library-9-9
3000001,3500000,1,255,0.584572,0.996989,1.00047370139151,2.00613377321873,TRUE,TRUE,254.879263338288,49,NA,2,2,SA01-Library-9-9
3500001,4000000,1,0,-1,-1,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA01-Library-9-9
4000001,4500000,1,215,0.482574,0.996234,1.01322172772777,2.03169591057373,TRUE,TRUE,212.194423112259,49,NA,2,2,SA01-Library-9-9
4500001,5000000,1,219,0.481828,0.999002,1.03362331057365,2.07260483633291,TRUE,TRUE,211.876026555997,49,NA,2,2,SA01-Library-9-9
5000001,5500000,1,180,0.447446,0.997099,0.913224233591116,1.83118254380981,TRUE,TRUE,197.103836471988,49,NA,2,2,SA01-Library-9-9
5500001,6000000,1,222,0.49113,0.997494,1.0285409757878,2.06241382037066,TRUE,TRUE,215.839723672615,49,NA,2,2,SA01-Library-9-9
6000001,6500000,1,208,0.545072,0.997854,0.871938678255503,1.74839741233692,TRUE,TRUE,238.548885589234,49,NA,2,2,SA01-Library-9-9
6500001,7000000,1,234,0.489968,0.999179,1.08662668310341,2.17888634636017,TRUE,TRUE,215.345346878189,49,NA,2,2,SA01-Library-9-9
7000001,7500000,1,179,0.470672,0.99554,0.864300729472987,1.73308192029609,TRUE,TRUE,207.103840013124,49,NA,2,2,SA01-Library-9-9
