chromosome	start	end	total_cn	major_cn	minor_cn	star	level	methods_agree	absolute_broad_major_cn	absolute_broad_minor_cn	absolute_broad_het_error	absolute_broad_cov_error	aceseq_copy_number	aceseq_minor_cn	aceseq_major_cn	battenberg_nMaj1_A	battenberg_nMin1_A	battenberg_frac1_A	battenberg_nMaj2_A	battenberg_nMin2_A	battenberg_frac2_A	battenberg_SDfrac_A	battenberg_SDfrac_A_BS	battenberg_frac1_A_0.025	battenberg_frac1_A_0.975	clonehd_copy_number	clonehd_minor_cn	clonehd_major_cn	sclust_nMaj1_A	sclust_nMin1_A	sclust_frac1_A	sclust_nMaj2_A	sclust_nMin2_A	sclust_frac2_A	jabba_copy_number	jabba_minor_cn	jabba_major_cn
1	10001	121499999	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
1	121500000	128899999	1	1	0	2	d	4	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
1	128900000	142872938	1	1	0	2	d	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
1	142872939	247247500	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
1	247247501	249250620	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
2	14004	90499999	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
2	90500000	96799999	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
2	96800000	110857344	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
2	110857345	242985695	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
3	100074	87899999	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
3	87900000	93899999	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
3	93900000	162517298	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
3	162517299	197847500	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
4	27500	48199999	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
4	48200000	52699999	1	1	0	2	d	4	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
4	52700000	70124728	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
4	70124729	133221044	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
4	133221045	133224331	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
4	133224332	190800801	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
5	22500	46099999	2	1	1	3	b	5	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	2	1	1
5	46100000	50699999	2	1	1	3	b	5	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	2	1	1
5	50700000	180689978	2	1	1	3	b	5	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	2	1	1
6	242501	58699999	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
6	58700000	63299999	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
6	63300000	170899934	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
7	40386	57999999	2	1	1	3	b	5	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	2	1	1
7	58000000	61699999	2	1	1	2	d	3	NA	NA	NA	NA	2	1	1	1	0	0.30242605516783	1	1	0.69757394483217	NA	0	0.30242605516783	0.30242605516783	NA	NA	NA	1	1	1	NA	NA	NA	2	1	1
7	61700000	158817500	2	1	1	3	b	5	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	2	1	1
8	170012	43099999	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
8	43100000	48099999	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
8	48100000	146364021	1	1	0	3	b	5	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	1	0	1
9	10001	282500	2	1	1	2	d	4	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	2	1	1
9	282501	47299999	2	1	1	2	d	4	NA	NA	NA	NA	1.877055	0.938527429	0.9385274	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	2	1	1
9	47300000	50699999	2	1	1	2	d	2	NA	NA	NA	NA	1.877055	0.938527429	0.9385274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	2	1	1
9	50700000	140267500	2	1	1	2	d	4	NA	NA	NA	NA	1.863403	0.931701692	0.9317017	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	2	1	1
