chromosome	start	end	total_cn	major_cn	minor_cn	star	level	methods_agree	absolute_broad_major_cn	absolute_broad_minor_cn	absolute_broad_het_error	absolute_broad_cov_error	aceseq_copy_number	aceseq_minor_cn	aceseq_major_cn	battenberg_nMaj1_A	battenberg_nMin1_A	battenberg_frac1_A	battenberg_nMaj2_A	battenberg_nMin2_A	battenberg_frac2_A	battenberg_SDfrac_A	battenberg_SDfrac_A_BS	battenberg_frac1_A_0.025	battenberg_frac1_A_0.975	clonehd_copy_number	clonehd_minor_cn	clonehd_major_cn	sclust_nMaj1_A	sclust_nMin1_A	sclust_frac1_A	sclust_nMaj2_A	sclust_nMin2_A	sclust_frac2_A	jabba_copy_number	jabba_minor_cn	jabba_major_cn
1	10001	16939851	2	1	1	3	a	6	1	1	0.055714366018	0.0941630663254	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	16939852	17122500	2	1	1	2	d	4	1	1	0.05	0.391989297418	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	5	2	3	2	0	0.592628	2	1	0.407372	2	1	1
1	17122501	121499999	2	1	1	3	a	6	1	1	0.0499769320056	0.0786506983447	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	121500000	128899999	2	1	1	2	d	4	1	1	0.05	0.1	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1
1	128900000	247247500	2	1	1	3	a	6	1	1	0.0494837732106	0.0799918728846	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	247247501	249250620	2	1	1	3	b	5	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
2	69431	90499999	2	1	1	3	a	6	1	1	0.0487687563523	0.0763501478597	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
2	90500000	96799999	2	1	1	3	b	5	1	1	0.044113204384	0.102993256271	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
2	96800000	242985493	2	1	1	3	a	6	1	1	0.0492291711158	0.0766770430107	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
3	100074	87899999	2	1	1	3	a	6	1	1	0.0484885706984	0.0758767533259	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
3	87900000	93899999	2	1	1	3	a	6	1	1	0.0522634434602	0.0742735415403	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
3	93900000	197847500	2	1	1	3	a	6	1	1	0.0491698681041	0.0750291949166	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
4	9997	48199999	2	1	1	3	a	6	1	1	0.0488411738205	0.0843960325343	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
4	48200000	52699999	2	1	1	3	a	6	1	1	0.0398423994479	0.209182714701	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
4	52700000	190799943	2	1	1	3	a	6	1	1	0.0479000434533	0.0743207913069	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
5	22500	46099999	2	1	1	3	a	6	1	1	0.0500333309215	0.0819294849717	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
5	46100000	50699999	2	1	1	3	b	5	1	1	0.0455147711941	0.110281968369	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
5	50700000	180689978	2	1	1	3	a	6	1	1	0.0495892971359	0.0749516546276	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
