chromosome	start	end	total_cn	major_cn	minor_cn	star	level	methods_agree	absolute_broad_major_cn	absolute_broad_minor_cn	absolute_broad_het_error	absolute_broad_cov_error	aceseq_copy_number	aceseq_minor_cn	aceseq_major_cn	battenberg_nMaj1_A	battenberg_nMin1_A	battenberg_frac1_A	battenberg_nMaj2_A	battenberg_nMin2_A	battenberg_frac2_A	battenberg_SDfrac_A	battenberg_SDfrac_A_BS	battenberg_frac1_A_0.025	battenberg_frac1_A_0.975	clonehd_copy_number	clonehd_minor_cn	clonehd_major_cn	sclust_nMaj1_A	sclust_nMin1_A	sclust_frac1_A	sclust_nMaj2_A	sclust_nMin2_A	sclust_frac2_A	jabba_copy_number	jabba_minor_cn	jabba_major_cn
1	10001	812500	2	1	1	2	d	2	2	2	0.05	0.711020541072	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	0.630391	1	1	0.369609	2	1	1
1	812501	93625290	2	1	1	2	d	5	1.07	1.07	0.0595644543879	0.215060271632	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	93625291	93629182	2	1	1	2	e	3	1.07	1.07	0.05	0.1	2	1	1	3	0	1	NA	NA	NA	NA	NA	NA	NA	1	0	1	1	1	1	NA	NA	NA	1	0	1
1	93629183	121499999	2	1	1	3	a	6	1	1	0.0568754916967	0.186064087556	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	121500000	128899999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	2
1	128900000	143540779	3	2	1	1	g	NA	2	2	0.05	0.771693317293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	2	2	1	0.698056	1	1	0.301944	3	1	2
1	143540780	145054800	3	2	1	2	f	3	2	2	0.05	0.291325720048	NA	NA	NA	3	1	1	NA	NA	NA	NA	NA	NA	NA	3	1	2	3	1	0.999125	2	1	0.000875108	3	1	2
1	145054801	149332308	4	3	1	2	d	4	2.4	0.8	0.0656797796578	0.263797925348	4	1	3	3	1	1	NA	NA	NA	NA	NA	NA	NA	4	1	3	3	1	1	NA	NA	NA	3	1	2
1	149332309	238681150	4	3	1	2	d	5	2.4	0.8	0.0580253006246	0.25284821886	4	1	3	3	1	1	NA	NA	NA	NA	NA	NA	NA	4	1	3	3	1	1	NA	NA	NA	4	1	3
1	238681151	239012604	2	1	1	2	d	4	0.8	0.8	0.0429360556412	0.0918472923579	2	1	1	1	0	0.0531197212277021	1	1	0.946880278772298	0.0244853195604075	0.0232913451764578	0.00685723117850578	0.0976719587430769	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	239012605	242856420	4	3	1	2	d	5	2.57	0.8	0.059586243036	0.232873180687	4	1	3	3	1	1	NA	NA	NA	NA	NA	NA	NA	4	1	3	3	1	1	NA	NA	NA	4	1	3
1	242856421	243008555	2	1	1	2	d	3	0.93	1	0.0487816314629	0.154976701865	2.147692	1.073846071	1.0738461	1	0	0.0615070456320751	1	1	0.938492954367925	0.0366383260447289	0.0369516604248335	-0.00951094090615301	0.144817838598565	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	243008556	247247500	4	3	1	2	d	5	2.57	0.93	0.0643058854429	0.24679445483	4	1	3	3	1	1	NA	NA	NA	NA	NA	NA	NA	4	1	3	3	1	1	NA	NA	NA	4	1	3
1	247247501	249250620	4	3	1	3	b	5	NA	NA	NA	NA	4	1	3	3	1	1	NA	NA	NA	NA	NA	NA	NA	4	1	3	3	1	1	NA	NA	NA	4	1	3
2	20016	90499999	3	2	1	3	a	6	2	1	0.0693525137942	0.225309305962	3	1	2	2	1	1	NA	NA	NA	NA	NA	NA	NA	3	1	2	2	1	1	NA	NA	NA	3	1	2
2	90500000	96799999	3	2	1	3	b	5	2	1	0.0716491430103	0.315585742888	3	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	2	2	1	1	NA	NA	NA	3	1	2
2	96800000	242986605	3	2	1	3	a	6	2	1	0.0686852805942	0.254974122137	3	1	2	2	1	1	NA	NA	NA	NA	NA	NA	NA	3	1	2	2	1	1	NA	NA	NA	3	1	2
3	107445	87899999	3	2	1	3	a	6	2	1	0.0676152004099	0.240230651568	3	1	2	2	1	1	NA	NA	NA	NA	NA	NA	NA	3	1	2	2	1	1	NA	NA	NA	3	1	2
