chromosome	start	end	total_cn	major_cn	minor_cn	star	level	methods_agree	absolute_broad_major_cn	absolute_broad_minor_cn	absolute_broad_het_error	absolute_broad_cov_error	aceseq_copy_number	aceseq_minor_cn	aceseq_major_cn	battenberg_nMaj1_A	battenberg_nMin1_A	battenberg_frac1_A	battenberg_nMaj2_A	battenberg_nMin2_A	battenberg_frac2_A	battenberg_SDfrac_A	battenberg_SDfrac_A_BS	battenberg_frac1_A_0.025	battenberg_frac1_A_0.975	clonehd_copy_number	clonehd_minor_cn	clonehd_major_cn	sclust_nMaj1_A	sclust_nMin1_A	sclust_frac1_A	sclust_nMaj2_A	sclust_nMin2_A	sclust_frac2_A	jabba_copy_number	jabba_minor_cn	jabba_major_cn
1	10001	13780015	4	2	2	2	d	3	NA	NA	NA	NA	4	2	2	2	2	0.910603153004666	3	2	0.0893968469953345	0.0099831240685056	0.00995657975870531	0.891205446909897	0.930819884094872	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
1	13780016	16035778	4	2	2	2	d	3	NA	NA	NA	NA	4	2	2	2	2	0.910603153004666	3	2	0.0893968469953345	0.0099831240685056	0.00995657975870531	0.891205446909897	0.930819884094872	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
1	16035779	17091420	3	2	1	2	d	2	NA	NA	NA	NA	2.782603	0.7846772	1.997926	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	2
1	17091421	38691373	3	2	1	2	d	2	NA	NA	NA	NA	2.855194	0.84754437	2.00765	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	2
1	38691374	121499999	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
1	121500000	128899999	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
1	128900000	208232499	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
1	208232500	208477499	4	2	2	2	d	2	NA	NA	NA	NA	3.428982	1.7144911	1.714491	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
1	208477500	247247500	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
1	247247501	249250620	4	2	2	2	d	3	NA	NA	NA	NA	4.177739	2.08886927	2.088869	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
2	37501	20665028	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
2	20665029	20847499	4	2	2	2	d	2	NA	NA	NA	NA	3.429032	1.71451601	1.714516	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
2	20847500	90499999	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
2	90500000	96799999	4	2	2	2	d	3	NA	NA	NA	NA	4.083682	1.87714694	2.206535	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
2	96800000	242976880	4	2	2	2	d	3	NA	NA	NA	NA	4	2	2	2	1	0.2649036306589	2	2	0.7350963693411	0.00248115432393761	0.00245993346511509	0.25595063031399	0.265801338535582	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
3	90013	100073	4	2	2	2	d	2	NA	NA	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
3	100074	87899999	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
3	87900000	93899999	4	2	2	2	d	3	NA	NA	NA	NA	4	2	2	2	1	0.507731958762884	2	2	0.492268041237116	NA	0	0.507731958762884	0.507731958762884	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
3	93900000	112873072	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
3	112873073	113040051	4	2	2	2	f	3	NA	NA	NA	NA	3.209059	1.60452954	1.60453	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	2
3	113040052	146992499	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
3	146992500	147212499	4	2	2	2	d	3	NA	NA	NA	NA	3.228112	1.61405605	1.614056	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
3	147212500	198022429	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
4	27500	48199999	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
4	48200000	52699999	4	2	2	2	d	3	NA	NA	NA	NA	4	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
4	52700000	191154275	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
5	22500	46099999	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
5	46100000	50699999	4	2	2	2	d	2	NA	NA	NA	NA	4.273949	2.13697441	2.136974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
5	50700000	180712500	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
6	39681	212499	4	2	2	2	d	3	NA	NA	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
6	212500	13610240	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
6	13610241	31060084	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
6	31060085	58699999	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
6	58700000	63299999	4	2	2	2	d	3	NA	NA	NA	NA	4.191776	2.09588796	2.095888	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
6	63300000	170897500	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
7	40386	57999999	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
7	58000000	61699999	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
7	61700000	147469686	4	2	2	2	d	3	NA	NA	NA	NA	4.107172	2.05358594	2.053586	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
7	147469687	154694222	3	2	1	2	d	2	NA	NA	NA	NA	2.905228	0.82555218	2.079676	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	2
7	154694223	158817500	4	2	2	2	d	3	NA	NA	NA	NA	4.154564	2.07728213	2.077282	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
8	10001	172499	4	2	2	2	d	3	NA	NA	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
8	172500	43099999	4	2	2	2	d	2	NA	NA	NA	NA	3.799178	1.8995892	1.899589	2	1	0.116320341341168	2	2	0.883679658658832	0.00421366657391198	0.00405672796728474	0.108084062782055	0.124315750902508	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
8	43100000	48099999	4	2	2	2	d	2	NA	NA	NA	NA	4.179401	2.08970053	2.089701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
8	48100000	61548493	4	2	2	2	d	3	NA	NA	NA	NA	4	2	2	2	1	0.149609024113043	2	2	0.850390975886957	0.00881448675537043	0.0090291684172806	0.131150263963095	0.167568144850089	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
8	61548494	62019999	4	2	2	1	g	NA	NA	NA	NA	NA	3.321441	1.66072069	1.660721	2	1	0.113234062392648	2	2	0.886765937607352	0.00331025061371933	0.0032666655415647	0.106782039165769	0.119493667306765	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	2
8	62020000	146364021	4	2	2	2	d	2	NA	NA	NA	NA	3.814795	1.90739756	1.907398	2	1	0.113234062392648	2	2	0.886765937607352	0.00331025061371933	0.0032666655415647	0.106782039165769	0.119493667306765	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
9	51183	47299999	4	2	2	2	d	3	NA	NA	NA	NA	3.865741	1.93287044	1.93287	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
9	47300000	50699999	4	2	2	2	d	2	NA	NA	NA	NA	3.865741	1.93287044	1.93287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
9	50700000	66262499	4	2	2	2	d	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
9	66262500	112188226	4	2	2	2	d	3	NA	NA	NA	NA	4	2	2	2	1	0.10689093868692	2	2	0.89310906131308	0.00482668909791305	0.00515278191920888	0.0786587428629627	0.098424286340277	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
9	112188227	140267500	2	2	0	2	d	3	NA	NA	NA	NA	2	0	2	2	0	0.661668228678538	2	1	0.338331771321462	0.00262622739460616	0.00276615982383456	0.630356054201822	0.641159558555254	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	2
10	102500	37999999	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
10	38000000	42299999	4	2	2	2	f	2	NA	NA	NA	NA	4.517868	2.25893402	2.258934	2	2	0.86460481099656	3	2	0.13539518900344	0.0481444632366295	0.0475940372191992	0.76832485704672	0.955929865012287	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
10	42300000	135389924	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
11	20721	187499	4	2	2	1	h	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
11	187500	51599999	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
11	51600000	55699999	4	2	2	2	d	3	NA	NA	NA	NA	4.363038	2.18151917	2.181519	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
11	55700000	134442500	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
12	110107	200013	4	2	2	2	d	3	NA	NA	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
12	200014	33299999	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
12	33300000	38199999	4	2	2	2	d	3	NA	NA	NA	NA	4.337947	2.16897332	2.168973	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
12	38200000	63749290	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
12	63749291	132342500	6	4	2	2	f	3	NA	NA	NA	NA	5.685381	1.95052821	3.734853	3	2	0.476804123711346	4	2	0.523195876288654	0.0066328822945626	0.0066920102034943	0.491255368076334	0.516671410820879	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	2	3
12	132342501	133851894	6	4	2	2	f	3	NA	NA	NA	NA	5.831408	1.98673868	3.84467	3	2	0.420389461626575	4	2	0.579610538373425	0.0440866046282101	0.0431733585706875	0.361450015389529	0.531152302098486	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	2	3
13	1	16299999	4	2	2	1	h	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
13	16300000	19499999	4	2	2	2	d	2	NA	NA	NA	NA	NA	NA	NA	1	1	0.656357388316154	2	1	0.343642611683846	NA	0	0.656357388316154	0.656357388316154	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
13	19500000	114137500	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
13	114137501	115038819	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
14	1	16099999	4	2	2	1	h	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
14	16100000	19125234	4	2	2	2	d	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
14	19125235	38479961	4	2	2	2	d	4	NA	NA	NA	NA	4	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2
14	38479962	38914286	3	2	1	2	d	2	NA	NA	NA	NA	2.878646	0.81669166	2.061955	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	2
