chromosome	start	end	total_cn	major_cn	minor_cn	star	level	methods_agree	absolute_broad_major_cn	absolute_broad_minor_cn	absolute_broad_het_error	absolute_broad_cov_error	aceseq_copy_number	aceseq_minor_cn	aceseq_major_cn	battenberg_nMaj1_A	battenberg_nMin1_A	battenberg_frac1_A	battenberg_nMaj2_A	battenberg_nMin2_A	battenberg_frac2_A	battenberg_SDfrac_A	battenberg_SDfrac_A_BS	battenberg_frac1_A_0.025	battenberg_frac1_A_0.975	clonehd_copy_number	clonehd_minor_cn	clonehd_major_cn	sclust_nMaj1_A	sclust_nMin1_A	sclust_frac1_A	sclust_nMaj2_A	sclust_nMin2_A	sclust_frac2_A	jabba_copy_number	jabba_minor_cn	jabba_major_cn
1	1	120717500	2	1	1	2	d	4	1	1	0.0441861189311	0.0701249393695	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA
1	120717501	128899999	2	1	1	2	d	2	1	1	0.05	0.13662841622	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	128900000	249250620	2	1	1	2	d	4	1	1	0.0448644034219	0.0676562705172	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA
2	20016	90499999	2	1	1	2	d	4	1	1	0.0434782362988	0.0630744071736	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA
2	90500000	96799999	2	1	1	2	d	3	1	1	0.05	0.0787756647581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA
2	96800000	242985493	2	1	1	2	d	4	1	1	0.0435025630302	0.0661686166839	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA
3	100019	87899999	2	1	1	2	d	4	1	1	0.0441955417766	0.063461902269	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA
3	87900000	93899999	2	1	1	2	d	3	1	1	0.039336470559	0.0668037815245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA
3	93900000	198022429	2	1	1	2	d	4	1	1	0.0430321203679	0.0622243670815	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA
4	50084	44507500	2	1	1	2	d	4	1	1	0.0425591565029	0.0751607354223	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA
4	44507501	48199999	2	1	1	2	d	4	1	1	0.0447000701107	0.132248790783	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA
