chromosome	start	end	total_cn	major_cn	minor_cn	star	level	methods_agree	absolute_broad_major_cn	absolute_broad_minor_cn	absolute_broad_het_error	absolute_broad_cov_error	aceseq_copy_number	aceseq_minor_cn	aceseq_major_cn	battenberg_nMaj1_A	battenberg_nMin1_A	battenberg_frac1_A	battenberg_nMaj2_A	battenberg_nMin2_A	battenberg_frac2_A	battenberg_SDfrac_A	battenberg_SDfrac_A_BS	battenberg_frac1_A_0.025	battenberg_frac1_A_0.975	clonehd_copy_number	clonehd_minor_cn	clonehd_major_cn	sclust_nMaj1_A	sclust_nMin1_A	sclust_frac1_A	sclust_nMaj2_A	sclust_nMin2_A	sclust_frac2_A	jabba_copy_number	jabba_minor_cn	jabba_major_cn
1	10001	790008	2	1	1	2	d	4	1	1	0.05	0.201590190614	NA	NA	NA	1	0	0.208865650651314	1	1	0.791134349348686	0.0430894743258854	0.0381830824815078	0.115795538152161	0.266727080899312	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	790009	5080117	2	1	1	3	a	6	1	1	0.043574372712	0.190897658136	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	5080118	5220214	2	1	1	2	d	5	1.46	1.46	0.0565131060183	0.56920817882	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	5220215	12837500	2	1	1	2	d	5	1	1	0.0414444292486	0.167077392513	2.120653	1.060326735	1.06032673	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	12837501	38479996	2	1	1	2	d	5	1	1	0.0414399678796	0.189882332558	2.190943	1.095471527	1.09547153	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	38479997	38508298	8	7	1	1	g	NA	14	1	0.05	0.1	2.190943	1.095471527	1.09547153	5	0	0.549927441430126	5	1	0.450072558569874	0.507195203070456	0.664132971587806	-1.84271539734316	0.587516460795119	4	0	4	7	1	1	NA	NA	NA	3	0	3
1	38508299	38540302	8	7	1	2	f	3	14	1	0.05	0.1	8.466121	1.005726679	7.46039409	7	1	1	NA	NA	NA	NA	NA	NA	NA	4	1	3	7	1	1	NA	NA	NA	3	0	3
1	38540303	38587776	8	7	1	2	f	2	14	1	0.05	0.1	8.466121	1.005726679	7.46039409	7	1	1	NA	NA	NA	NA	NA	NA	NA	4	1	3	8	1	1	NA	NA	NA	3	0	3
1	38587777	71937496	2	1	1	2	d	5	1	1	0.0487462762899	0.271254745264	2.104014	1.05200713	1.05200713	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	71937497	79560000	2	1	1	2	d	5	1	1	0.0573037808484	0.284436831131	1.889098	0.944548881	0.94454888	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	79560001	121499999	2	1	1	3	a	6	1	1	0.0554423150839	0.236342001663	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	121500000	128899999	2	1	1	2	d	4	1	1	0.05	0.1	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	2	1	1
1	128900000	146540100	2	1	1	3	a	6	1	1	0.0344882980528	0.588574792234	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	146540101	158599994	2	1	1	2	d	5	1	1	0.045223189838	0.178339790508	2.135644	1.06782208	1.06782208	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	158599995	158710995	2	1	1	2	d	4	1	1	0.0784164317196	0.421687125426	1.558437	0.779218694	0.77921869	1	1	1	NA	NA	NA	NA	NA	NA	NA	1	0	1	1	1	1	NA	NA	NA	2	1	1
1	158710996	190550035	2	1	1	3	a	6	1	1	0.0512761072096	0.206135442231	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	190550036	190962667	2	1	1	2	d	4	1	1	0.108291962417	0.2483051114	2.114951	0.9393853	1.17556587	1	0	0.148157306042996	1	1	0.851842693957004	0.0295030602574749	0.0301369805377448	0.0868257099458878	0.207428691762412	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	190962668	191120064	2	1	1	2	d	3	1	1	0.05	0.351285344885	1.439184	0.719592161	0.71959216	1	0	0.148157306042996	1	1	0.851842693957004	0.0295030602574749	0.0301369805377448	0.0868257099458878	0.207428691762412	1	0	1	1	1	1	NA	NA	NA	2	1	1
1	191120065	196430013	2	1	1	2	d	4	0.94	0.94	0.0607759941874	0.246825939555	2	1	1	1	0	0.0514596530590184	1	1	0.948540346940982	0.00804276520093385	0.00796999675419512	0.0450096920300004	0.0778218141267208	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	196430014	247247500	2	1	1	2	d	5	0.94	0.94	0.0471885132936	0.179133509558	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	247247501	249250620	2	1	1	3	b	5	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
2	38938	40430007	2	1	1	3	a	6	1	1	0.0481083948451	0.205039998641	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
2	40430008	51990186	2	1	1	3	a	6	1	1	0.0511725427604	0.247334660226	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
2	51990187	83971775	2	1	1	3	a	6	1	1	0.0523840909538	0.236442544467	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
2	83971776	90499999	2	1	1	3	a	6	1	1	0.0398641776628	0.259708107401	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
2	90500000	96799999	2	1	1	3	a	6	1	1	0.05	0.27484724957	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
2	96800000	186656801	2	1	1	3	a	6	1	1	0.0536461810113	0.231546625638	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
2	186656802	213922735	2	1	1	3	a	6	1	1	0.0529199659373	0.235435006714	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
2	213922736	242988297	2	1	1	3	a	6	1	1	0.048475232729	0.197003627817	2	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	1	1	NA	NA	NA	2	1	1
3	100074	60454222	1	1	0	3	a	6	1	0	0.0688799778065	0.144073957658	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	1	0	1
3	60454223	60455214	1	1	0	2	d	4	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	1	0	1
3	60455215	60585551	0	0	0	2	d	4	0	0	0.05	0.055967046	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	0	0	0
3	60585552	60585979	1	1	0	2	d	3	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	1	0	1
3	60585980	75599825	1	1	0	3	a	6	1	0	0.0728441604834	0.155649839465	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	1	0	1
3	75599826	87899999	1	1	0	3	a	6	1	0	0.0789896159205	0.174831569763	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	1	0	1
3	87900000	93899999	NA	NA	NA	NA	NA	NA	1	1	0.124857901935	0.30138572262	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	1	0	1	NA	NA	NA	2	1	1
