chromosome	start	end	total_cn	major_cn	minor_cn	star	level	methods_agree	absolute_broad_major_cn	absolute_broad_minor_cn	absolute_broad_het_error	absolute_broad_cov_error	aceseq_copy_number	aceseq_minor_cn	aceseq_major_cn	battenberg_nMaj1_A	battenberg_nMin1_A	battenberg_frac1_A	battenberg_nMaj2_A	battenberg_nMin2_A	battenberg_frac2_A	battenberg_SDfrac_A	battenberg_SDfrac_A_BS	battenberg_frac1_A_0.025	battenberg_frac1_A_0.975	clonehd_copy_number	clonehd_minor_cn	clonehd_major_cn	sclust_nMaj1_A	sclust_nMin1_A	sclust_frac1_A	sclust_nMaj2_A	sclust_nMin2_A	sclust_frac2_A	jabba_copy_number	jabba_minor_cn	jabba_major_cn
1	1	871715	3	2	1	2	d	4	1	1	0.05	0.262049555151	NA	NA	NA	2	1	1	NA	NA	NA	NA	NA	NA	NA	3	1	2	2	1	1	NA	NA	NA	3	1	2
1	871716	2331001	3	2	1	2	d	3	1	1	0.048035546258	0.211990297013	2.095394	0.9645463	1.1308474	1	1	0.429879989737831	2	1	0.570120010262169	0.0481700876106032	0.0487492450357387	0.343235512805447	0.535009897966741	3	1	2	2	1	1	NA	NA	NA	3	1	2
1	2331002	3539481	4	2	2	2	e	4	1	1	0.0431140718852	0.20669081514	2.402491	1.2012455	1.2012455	2	1	0.526944007427846	2	2	0.473055992572154	0.0419404692745124	0.0426620270129064	0.460993136166153	0.63070088980914	4	2	2	2	2	1	NA	NA	NA	3	1	2
1	3539482	20827002	2	1	1	2	d	4	1	1	0.0522641714877	0.154603980297	2.118426	1.0592128	1.0592128	1	1	0.548654991875795	2	1	0.451345008124205	0.0131245616031002	0.0129825041514417	0.51535587189466	0.566226616841752	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	20827003	25262500	2	1	1	2	d	5	1	1	0.0527129076929	0.128835448421	2	1	1	1	1	0.484177133572336	2	1	0.515822866427664	0.0290839803712975	0.0292563095288253	0.418729219974604	0.532995839956107	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	25262501	34796049	2	1	1	2	d	4	1	1	0.0494131697557	0.136021369385	2.148214	1.0741072	1.0741072	1	1	0.518565324667508	2	1	0.481434675332492	0.0205199008460462	0.0199832951205211	0.473145309071975	0.552190012584376	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	34796050	34797325	2	1	1	2	d	3	1	1	0.05	0.1	2.148214	1.0741072	1.0741072	1	1	0.828059044524112	2	1	0.171940955475888	NA	0	0.828059044524112	0.828059044524112	2	0	2	1	1	1	NA	NA	NA	2	1	1
1	34797326	53537401	2	1	1	2	d	4	1	1	0.0498212591106	0.117462868134	2.116656	1.058328	1.058328	1	1	0.548654991875795	2	1	0.451345008124205	0.0155797023058948	0.0152020599681812	0.511664405409152	0.571305312922418	2	1	1	1	1	1	NA	NA	NA	2	1	1
1	53537402	54145584	2	1	1	1	g	NA	1	1	0.056763934078	0.161184301883	2.29679	1.1483952	1.1483952	2	1	0.713232911192727	2	2	0.286767088807273	0.0537094759917136	0.0529202267673898	0.607293712936569	0.811804397101975	3	1	2	2	1	1	NA	NA	NA	2	1	1
1	54145585	54185695	2	1	1	1	g	NA	1	1	0.05	0.1	2.164316	1.0821582	1.0821582	2	1	0.713232911192727	2	2	0.286767088807273	0.0537094759917136	0.0529202267673898	0.607293712936569	0.811804397101975	3	1	2	2	1	1	NA	NA	NA	2	1	1
